WGT,RACE,NETWORTH
 1957.6438268000,1,   4353000.00
 1752.3696222000,1,   4195000.00
 1696.2750334000,1,   4081000.00
12489.2817500000,1,   1693000.00
15222.8629990000,1,   1702000.00
10296.9413430000,1,   1695000.00
13056.3771490000,1,   1719900.00
11356.1718020000,1,   1690000.00
 6623.1494876000,1,     30220.00
 6489.9026387000,1,     27230.00
 6586.2377358000,1,     37200.00
 6645.7476037000,1,     30210.00
 6527.4524042000,1,     27230.00
 7739.5031540000,1,    474200.00
 7576.4096670000,1,    475200.00
 7744.2356650000,1,    475200.00
 7607.6036634000,1,    475200.00
 7634.8108934000,1,    474200.00
 6420.5993238000,1,    753300.00
 6396.0507191000,1,    973300.00
 6900.0229360000,1,   1080810.00
 6505.3581703000,1,   1436500.00
 6988.9284353000,1,    876470.00
 4118.4043916000,1,   1354000.00
 4850.8451100000,1,   1354000.00
 3473.4752868000,1,   1354000.00
 4163.9450210000,1,   1355000.00
 3746.2775830000,1,   1354000.00
 3016.1700737000,1,    348300.00
 3043.0091415000,1,    349300.00
 3151.3235903000,1,    349400.00
 3153.9042038000,1,    348500.00
 3223.0303366000,1,    349400.00
 9230.8731579000,1,    109890.00
 8746.5034830000,1,    111590.00
 8912.5191966000,1,    119590.00
 8794.1480310000,1,    109590.00
 8831.1412299000,1,    121290.00
 5614.7489028000,1,   2225000.00
 6604.0722073000,1,   2226000.00
 4735.0104167000,1,   2226000.00
 5664.9734275000,1,   2225000.00
 5105.3606381000,1,   2225000.00
10853.8386920000,1,     97000.00
10884.6975220000,1,     98000.00
10925.0792030000,1,     98000.00
10775.9940580000,1,     97000.00
10979.0993220000,1,     98000.00
 1226.4855325000,2,     56080.00
 1221.9442217000,2,     56080.00
 1229.3681316000,2,     56180.00
 1238.2839557000,2,     54080.00
 1230.7301452000,2,     55080.00
 8635.8675511000,1,    710700.00
 8665.5722332000,1,    736500.00
 9335.2367090000,1,    758000.00
 8896.0996340000,1,    760500.00
 9475.2305733000,1,    790500.00
 2019.0907879000,3,    256220.00
 1885.9821679000,3,    257860.00
 1887.1240800000,3,    259560.00
 1965.8540225000,3,    259360.00
 1892.6953140000,3,    257860.00
12146.8087980000,1,      2311.00
11851.1415340000,1,      8701.00
11965.8418780000,1,      3291.00
11893.7344500000,1,      7301.00
11806.8169890000,1,      1821.00
   62.4197047680,1, 101998700.00
   61.4672202070,1, 103985700.00
   63.4103680220,1, 103727000.00
   63.3538770910,1, 104074000.00
   61.7742457370,1, 102448000.00
 5363.5637090000,1,    783800.00
 5382.0126899000,1,    691800.00
 5797.9278320000,1,    711800.00
 5525.1886237000,1,    711800.00
 5884.8752064000,1,   1098800.00
  877.4387544400,1,   6552501.00
  882.5515484100,1,   6482501.00
  916.3055106700,1,   6502501.00
  883.0710673100,1,   6462501.00
  893.0180403500,1,   6413501.00
20181.0316500000,1,    259600.00
17776.3640290000,1,    266900.00
18599.5299940000,1,    269900.00
19527.5106820000,1,    266000.00
17635.4501370000,1,    262900.00
10212.0768960000,1,    860200.00
10253.9929700000,1,    948100.00
11041.2549160000,1,    910200.00
10533.0742000000,1,    884200.00
11209.1934580000,1,    873870.00
 9924.0126142000,1,    990300.00
 9956.6045505000,1,    993300.00
10725.9033910000,1,    975200.00
10222.2054150000,1,    999400.00
10890.7553990000,1,    993400.00
 5027.0803531000,2,    -90530.00
 5108.8431283000,2,    -90260.00
 5008.6874038000,2,    -90530.00
 5108.2897356000,2,    -90529.00
 5032.3645773000,2,    -89300.00
14315.8190850000,1,    129700.00
13622.9156870000,1,    139100.00
13628.8109470000,1,    124100.00
14020.3755160000,1,    130500.00
13498.0436670000,1,    120300.00
 3559.3181623000,2,    771100.00
 3545.4678359000,2,    772100.00
 3895.3087056000,2,    771100.00
 3634.0496210000,2,    772100.00
 3941.2838202000,2,    772100.00
 8535.5822983000,1,     18250.00
 8508.3750886000,1,     17150.00
 8548.9721019000,1,     17260.00
 8479.6752465000,1,     15250.00
 8535.1172191000,1,     17150.00
 8826.6980105000,1,      5441.00
 8802.0453886000,1,     -2859.00
 8843.6480710000,1,      5991.00
 8766.0153405000,1,     -5159.00
 8826.7784657000,1,      3471.00
 3591.5607027000,1,   7979040.00
 3933.2217206000,1,   7992040.00
 4269.7947562000,1,   7992040.00
 3818.8441437000,1,   7992040.00
 3698.8500243000,1,   7974040.00
 4465.5735844000,1,     31445.00
 4329.0529526000,1,     31150.00
 4415.4752965000,1,     27150.00
 4370.8995487000,1,     34340.00
 4357.6858213000,1,     26945.00
 4176.9177387000,2,    279100.00
 3924.4693124000,2,    290100.00
 3973.0090676000,2,    294900.00
 3995.9850265000,2,    245100.00
 3938.0267148000,2,    289500.00
 3733.4892020000,1,   9669000.00
 3957.2242331000,1,   9476000.00
 4121.7850325000,1,   9792000.00
 3962.8035982000,1,   9645000.00
 3783.6961895000,1,   9482000.00
  535.8371998700,1, 110722000.00
  538.7150488800,1, 110720000.00
  544.9390726900,1, 110690700.00
  556.5929152600,1, 110731000.00
  540.4252034000,1, 110706800.00
 1170.9657162000,1,   3675000.00
 1246.0878966000,1,   3674000.00
 1303.5176261000,1,   3675000.00
 1243.2414095000,1,   3674000.00
 1195.6256714000,1,   3674000.00
 7234.4428139000,1,    221800.00
 7206.0083914000,1,    249050.00
 6165.8327301000,1,    895400.00
 7262.9046165000,1,    406000.00
 7244.9358556000,1,    467500.00
10025.6227260000,1,    230580.00
 9394.1112992000,1,    121080.00
 9553.1299771000,1,    161530.00
 9797.6175551000,1,    168730.00
 9418.5594345000,1,    124820.00
 8148.6148559000,1,       170.00
 8156.8840947000,1,       120.00
 8114.0581005000,1,       140.00
 8042.4841967000,1,       120.00
 8125.7828302000,1,       210.00
 7512.4172811000,3,     41000.00
 7643.1516944000,3,     21300.00
 7546.5015912000,3,     20700.00
 7588.4128456000,3,     26600.00
 7564.7465590000,3,     20400.00
   44.9835021600,4,1529792000.00
   45.4727554500,4,1420114000.00
   45.9356022890,4,1499857000.00
   46.8908091900,4,1413167000.00
   45.2633644690,4,1439811000.00
 5993.0639358000,1,    563600.00
 6011.7997840000,1,    563700.00
 6476.3742104000,1,    563600.00
 6172.2626899000,1,    563600.00
 6574.0674657000,1,    563600.00
 1103.3475006000,1,   8594750.00
  456.0095375500,1,  19905500.00
 1255.4518994000,1,  10093500.00
 1198.0069006000,1,   6764200.00
 1126.9312549000,1,   7905500.00
15107.8003420000,1,     39400.00
15144.3938980000,1,     39390.00
15225.4986810000,1,     38500.00
14970.4567910000,1,     39390.00
15014.6186620000,1,     39390.00
 2509.1095386000,2,    710000.00
 2554.9207923000,2,    668000.00
 2661.0800412000,2,    668000.00
 2626.9502950000,2,    685000.00
 2683.3959012000,2,    658000.00
 2396.0363417000,4,     53400.00
 2380.9141943000,4,     53400.00
 2413.0908930000,4,     54400.00
 2444.5733548000,4,     53400.00
 2409.0738373000,4,     53400.00
19598.3318630000,5,    303000.00
18091.7695440000,5,    304000.00
18217.2552470000,5,    303000.00
18455.1654020000,5,    304000.00
18003.8714970000,5,    304000.00
 3337.8174762000,1,     34090.00
 3423.2150038000,1,     34690.00
 3370.6992614000,1,     34290.00
 3435.1309934000,1,     33990.00
 3387.4053555000,1,     34590.00
 3417.4210531000,1,      4800.00
 3408.5286229000,1,      4700.00
 3422.0764509000,1,      4700.00
 3397.1440042000,1,      4700.00
 3417.7100258000,1,      4800.00
 4255.0691578000,2,     -1450.00
 4210.3148992000,2,     -1450.00
 4191.9966970000,2,     -1450.00
 4296.8138553000,2,     -1450.00
 4201.4031118000,2,     -1450.00
11492.7344050000,1,    377000.00
10666.3869320000,1,    364000.00
10704.0578380000,1,    355000.00
11023.8896470000,1,    363000.00
10714.5905660000,1,    368000.00
  842.9636396900,1,   1783940.00
  904.3032476200,1,   1785840.00
  818.8563354800,1,   1782940.00
  849.2339617100,1,   1782840.00
  830.2414976000,1,   1783930.00
 6290.6841415000,1,   1717300.00
 7407.9876541000,1,   1714300.00
 5306.5491568000,1,   1592300.00
 6358.3752613000,1,   1737300.00
 5722.0675275000,1,   1576300.00
 1513.7623345000,1,    980980.00
 1518.6004166000,1,    977980.00
 1635.4336348000,1,    982980.00
 1558.6028827000,1,    981980.00
 1660.7493662000,1,    982980.00
   47.8381759760,1,  33085800.00
   46.8874190210,1,  35514600.00
   46.9934017080,1,  33044400.00
   47.5480965540,1,  34513800.00
   48.6508044520,1,  37400500.00
 9727.4544097000,1,   2545300.00
10059.9117100000,1,   2544700.00
 9169.7703554000,1,   2549100.00
 9529.9720197000,1,   2557600.00
 9533.0777986000,1,   2555200.00
11328.7798180000,1,   2170000.00
13324.9199980000,1,   2168000.00
 9553.7469931000,1,   2184000.00
11430.1169560000,1,   2173000.00
10300.9961020000,1,   2184000.00
   50.7424840970,1, 406132480.00
   51.5701049160,1, 410552540.00
   51.9384573710,1, 405708500.00
   52.9611218700,1, 522716580.00
   51.0918188490,1, 438766510.00
  507.6446400800,1,   2972000.00
  543.7297139400,1,   2696700.00
  570.4668966500,1,   2678200.00
  543.2546518100,1,   3474000.00
  511.0173850900,1,   1523000.00
12489.2817500000,1,   2455000.00
15222.8629990000,1,   2680800.00
 8189.5271722000,1,   3339200.00
13056.3771490000,1,   2504000.00
11356.1718020000,1,   2878000.00
16355.7732170000,1,    -69800.00
16736.4615090000,1,    -69800.00
16242.2137240000,1,    -69800.00
16642.7504280000,1,    -69800.00
16260.5821950000,1,    -69800.00
 2617.2773330000,3,      3100.00
 2521.2584645000,3,      3100.00
 2581.6927250000,3,      3100.00
 2573.0469257000,3,      3100.00
 2540.0920938000,3,      3100.00
 2385.3349079000,2,        61.00
 2404.7824555000,2,        71.00
 2402.2224271000,2,       311.00
 2430.8073483000,2,       111.00
 2409.2761240000,2,       211.00
 1803.7145613000,1,  18949000.00
 1863.7782667000,1,  18941000.00
 1993.4574749000,1,  18960000.00
 1871.9783255000,1,  18951000.00
 1784.3966451000,1,  18966000.00
11805.4262450000,1,    208600.00
11256.5676970000,1,    203600.00
11437.6995600000,1,    209610.00
11319.0849390000,1,    226600.00
11206.4150800000,1,    205900.00
  630.7652247000,1,   1945430.00
  679.2898032500,1,   1945030.00
  620.5068556300,1,   1944330.00
  635.4404064900,1,   1943320.00
  621.3464610200,1,   1943720.00
 4070.5400170000,2,     15250.00
 4045.9376189000,2,     15550.00
 4119.1305601000,2,     15370.00
 4037.0514246000,2,     15700.00
 4107.5756828000,2,     20100.00
12521.6137260000,1,     19100.00
12216.8232790000,1,      7740.00
12335.0628460000,1,     12080.00
12260.7304540000,1,     20500.00
12171.1310450000,1,     16700.00
13270.5934050000,4,    798800.00
13487.4733000000,4,    748770.00
14562.0649140000,4,    988700.00
13731.0800990000,4,    769900.00
14742.7541230000,4,    824350.00
20632.7195500000,1,     72800.00
21112.9557730000,1,     56400.00
20489.4648620000,1,     96400.00
20994.7397500000,1,     64800.00
20512.6365900000,1,    102700.00
22057.2456350000,1,    172620.00
20305.2849680000,1,    172620.00
20159.2894530000,1,    172620.00
20762.6163700000,1,    172620.00
20031.7477980000,1,    172620.00
 1512.7660914000,1,     -5250.00
 1511.3876671000,1,     -5600.00
 1520.3694340000,1,     -6560.00
 1515.4181014000,1,     -6000.00
 1514.5875180000,1,     -6360.00
 3291.1661948000,1,     55500.00
 3237.5959377000,1,     95900.00
 3265.1162047000,1,     25800.00
 3242.9173369000,1,    101500.00
 3232.3200179000,1,     36800.00
 2027.6200441000,3,       202.00
 2027.4542865000,3,       202.00
 2032.3614042000,3,       202.00
 2026.1275092000,3,       102.00
 2031.8943340000,3,      -798.00
 7745.1051518000,1,    574000.00
 7772.6824370000,1,    551000.00
 8371.4360890000,1,    573000.00
 7981.9284936000,1,    575000.00
 8498.2706936000,1,    603000.00
11665.5423490000,1,      8800.00
11778.6654370000,1,      9800.00
11814.2558070000,1,     10800.00
11682.8466260000,1,     10800.00
11774.1535090000,1,      9800.00
 1758.6383037000,4,  11453500.00
 1873.8557250000,4,  11452500.00
 1954.7587555000,4,  11452500.00
 1879.0762326000,4,  11452500.00
 1771.1598222000,4,  11452500.00
 6233.3010592000,3,      2630.00
 6232.0404857000,3,      2110.00
 6248.5490058000,3,      2050.00
 6226.0334748000,3,      2400.00
 6246.1616376000,3,      4000.00
  447.5555595400,1,  44969700.00
  446.2925628000,1,  42554200.00
  448.9557136100,1,  46041200.00
  453.8054814800,1,  49935300.00
  454.6835249200,1,  40938900.00
 3423.9427401000,1,   3019210.00
 9470.4229234000,1,   2440210.00
 4072.7699813000,1,   3160210.00
 8130.9262992000,1,   2700210.00
 3528.4525252000,1,   3150210.00
 1700.5244536000,1,   9888000.00
 1811.9345383000,1,   9888000.00
 1890.1641444000,1,   9888000.00
 1816.9825353000,1,   9888000.00
 1712.6322010000,1,   9888000.00
 1786.1606037000,4,   5474600.00
 1866.2644279000,4,   5438600.00
 1942.3259425000,4,   5457600.00
 1866.1762612000,4,   5442600.00
 1798.3228929000,4,   5463600.00
12176.9201680000,1,    340950.00
11081.0809490000,1,    357650.00
11273.7657890000,1,    335150.00
11795.3628050000,1,    333650.00
11285.8040180000,1,    358150.00
 5625.2959406000,1,   1000880.00
 5643.7702507000,1,   1028010.00
 6079.8371738000,1,   1008740.00
 5794.3226051000,1,   1018280.00
 6173.2813651000,1,   1002880.00
 5650.6635984000,1,   1308000.00
 5668.7234839000,1,   1301000.00
 6104.8455872000,1,   1287900.00
 5818.0471089000,1,   1290000.00
 6199.3456806000,1,   1292000.00
12237.4049140000,1,    289960.00
11437.5441510000,1,    292460.00
11458.1544440000,1,    287550.00
11928.4208510000,1,    290750.00
11498.8104710000,1,    289060.00
18384.3323510000,3,    196400.00
17002.5337350000,3,    197400.00
17349.6824390000,3,    196300.00
17613.2538960000,3,    197400.00
16897.3011100000,3,    197300.00
 1734.8738175000,2,         0.00
 1743.2385903000,2,         0.00
 1717.7217271000,2,         0.00
 1745.1835559000,2,         0.00
 1721.4260654000,2,         0.00
 9852.2106166000,1,     -7500.00
 9932.6461155000,1,    -10000.00
 9929.7340710000,1,    -10900.00
 9887.0385799000,1,    -11400.00
 9939.0714139000,1,    -10500.00
 2167.5784569000,1,     11000.00
 2185.2750188000,1,     17800.00
 2121.4802394000,2,     17900.00
 2175.2409345000,1,     14900.00
 2131.5089459000,2,     15300.00
   46.4915201510,1, 558059000.00
   46.9971750710,1, 441861000.00
   47.4755382960,1, 595595000.00
   48.4627673630,1, 729143000.00
   46.7807645090,1, 400933000.00
  658.9692982800,1,   9298400.00
  697.7593569100,1,   9099400.00
  720.2632296800,1,   9169400.00
  695.3046236200,1,   9178400.00
  671.6082207700,1,   9347500.00
 4618.8497486000,3,     18720.00
 4505.2438523000,3,      9651.00
 4591.9650175000,3,     15550.00
 4626.4831545000,3,     22125.00
 4570.8658142000,3,      9740.00
12653.8672850000,1,    -43980.00
12684.5170150000,1,    -45580.00
12752.4480930000,1,    -45670.00
12538.8322030000,1,    -48180.00
12575.8209400000,1,    -47980.00
 2518.6126927000,4,    135700.00
 2343.4529676000,4,    133700.00
 2387.2365322000,4,    134700.00
 2422.0794051000,4,    134700.00
 2347.5947897000,4,    133700.00
 4447.7093618000,2,     10660.00
 4549.0999830000,2,     10670.00
 4414.9455944000,2,     10670.00
 4521.2504191000,2,     10670.00
 4434.9082629000,2,     10670.00
 7660.9537828000,3,      -850.00
 8015.9326753000,3,     12350.00
 7815.5381805000,3,      5450.00
 7670.4722808000,3,     15660.00
 7962.2810623000,3,     24650.00
   53.5936186550,1,  65673000.00
   53.9032217960,1,  73584200.00
   54.3266458440,1, 184535500.00
   55.5399932580,1,  71372300.00
   54.0942759420,1,  69269000.00
 1954.3122825000,3,    324770.00
 1712.4026369000,3,    325870.00
 1795.5523314000,3,    325770.00
 1892.7836736000,3,    325870.00
 1707.4771029000,3,    325770.00
  776.7359069000,1,  44992070.00
  779.2766650200,1,  48901070.00
  775.2745070400,1,  45003100.00
  784.6066553200,1,  42393110.00
  671.7729155700,1,  54803340.00
 5183.8882685000,3,    196500.00
 5063.4504667000,3,    194500.00
 4982.0772564000,3,    194500.00
 5102.9422107000,3,    195500.00
 4943.5630074000,3,    195500.00
12489.2817500000,1,   2196000.00
15222.8629990000,1,   2196000.00
10296.9413430000,1,   2196000.00
13056.3771490000,1,   2197000.00
11356.1718020000,1,   2197000.00
 8337.4155255000,1,   2234950.00
 9818.2439130000,1,   2383000.00
 7033.0832596000,1,   2206000.00
 8427.1305677000,1,   2379600.00
 7583.7943170000,1,   2191770.00
 5027.0803531000,2,     11180.00
 5108.8431283000,2,      5980.00
 5008.6874038000,2,      5680.00
 5108.2897356000,2,     11180.00
 5032.3645773000,2,      4780.00
 8583.4873459000,1,    137041.00
 8418.6784689000,1,    136031.00
 8590.4337374000,1,    178041.00
 8598.7377711000,1,    127042.00
 8564.6915250000,1,     90031.00
 2881.4451943000,1,  18628000.00
 3059.5825191000,1,  18628000.00
 3161.8142293000,1,  18628000.00
 3041.8685743000,1,  18628000.00
 2904.5295083000,1,  18628000.00
   19.0046410090,1,      6900.00
   19.6370132720,1,      6600.00
   19.4402372040,1,      6600.00
   19.0123533700,1,      8100.00
   19.6788199390,1,     11500.00
10280.6976130000,2,     13370.00
10625.0045480000,2,     12370.00
10302.5012550000,2,     13470.00
10605.1816020000,2,     13370.00
10375.4370740000,2,     13370.00
  678.8693074700,1,  58438600.00
  671.8323703600,1,  59716300.00
  942.9259937600,1,  49148500.00
  691.5135948000,1,  60441800.00
  671.7729155700,1,  59978800.00
  814.9697921900,1,  13778000.00
  855.1397462300,1,  13982000.00
  890.3378146800,1,  15868100.00
  859.3587306700,1,  14125000.00
  834.0469117900,1,  14094100.00
10362.8904410000,1,    307300.00
 9992.1844432000,1,    306300.00
 9894.3211148000,1,    307300.00
10040.5047460000,1,    307300.00
 9830.6311018000,1,    307300.00
    4.7994916504,1, 688616800.00
    4.8102659466,1, 787766700.00
    4.8554269905,1, 591769700.00
    4.9417385207,1, 920353300.00
    4.8233923554,1,1114305600.00
 9306.3857006000,1,      3200.00
 9442.6667817000,1,      3200.00
 9344.7101066000,1,      3300.00
 9342.7785733000,1,      3200.00
 9351.5832047000,1,      3300.00
  117.9975206700,1,   6517300.00
  126.2773331100,1,   6540300.00
  132.6415652800,1,   6499300.00
  126.8177129100,1,   6477300.00
  120.1671767900,1,   6478300.00
 2190.6097059000,1,     39600.00
 2184.9095467000,1,     38920.00
 2193.5938742000,1,     39980.00
 2177.6118635000,1,     42500.00
 2190.7949410000,1,     45600.00
 2010.8224318000,3,     -1390.00
 2014.4522329000,3,     -2450.00
 2021.7723346000,3,      2710.00
 2026.7988530000,3,      3360.00
 2017.4691314000,3,      3120.00
 6599.1657829000,1,   1458200.00
 6620.2571427000,1,   1465000.00
 7129.5852970000,1,   1454500.00
 6794.6457502000,1,   1460000.00
 7239.9478715000,1,   1458000.00
   48.3435580280,1,  38893000.00
   47.3827568890,1,  38892000.00
   47.4898592200,1,  38901000.00
   48.0504140890,1,  38903000.00
   49.1647714440,1,  38903000.00
  135.5036801000,1,  35789000.00
  137.3983163500,1,  44937000.00
  139.0957641500,1,  46378000.00
  139.4205507400,1,  38409000.00
  137.4247194500,1,  50847000.00
 6168.4297871000,2,         0.00
 6198.6024918000,2,         0.00
 6105.9289796000,2,         0.00
 6203.4049896000,2,         0.00
 6121.4775668000,2,         0.00
  735.1271691600,1,   9819000.00
  782.5845061400,1,   9818000.00
  805.3964447300,1,   9818000.00
  776.6465167700,1,   9818000.00
  749.7204677300,1,   9818000.00
 3006.5953469000,1,    310100.00
 3027.4838495000,1,    311100.00
 3128.0675196000,1,    311200.00
 3128.8455132000,1,    310100.00
 3210.9373737000,1,    311100.00
 2168.1628819000,2,      -629.00
 2145.3584295000,2,      -919.00
 2136.0244223000,2,      -749.00
 2189.4338179000,2,      -889.00
 2140.8174441000,2,      -629.00
 7611.5891333000,3,   4716300.00
 7981.2375996000,3,   3906500.00
 3800.7480908000,3,   1799050.00
 3929.5541115000,3,   2106230.00
 7842.0570505000,3,   3302060.00
 8967.2238534000,1,    870700.00
 9005.1154001000,1,    870600.00
 9694.2821993000,1,    871600.00
 9253.0717072000,1,    870600.00
 9843.2321455000,1,    870700.00
 7378.2649023000,1,     54010.00
 7152.6980481000,1,     55010.00
 7295.4897712000,1,     55005.00
 7221.8392828000,1,     55010.00
 7200.0068397000,1,     54010.00
 1904.6796139000,3,    181000.00
 1911.3453050000,3,    181000.00
 2055.6329076000,3,    181000.00
 1962.2972534000,3,    181000.00
 2085.6599225000,3,    181000.00
 1961.9677728000,2,     93920.00
 1948.9650081000,2,     67620.00
 1985.7973511000,2,    102700.00
 1944.6198832000,2,     95510.00
 1979.5434056000,2,     90150.00
 1975.3109674000,1,     74580.00
 1951.4180019000,1,     74580.00
 1961.2206996000,1,     74580.00
 1970.6554793000,1,     75580.00
 1957.8121962000,1,     75580.00
 4761.9262128000,1,   3250910.00
 5221.9534899000,1,   3314910.00
 5664.6677173000,1,   3208900.00
 5075.9017665000,1,   3309900.00
 4908.5535190000,1,   3249910.00
 3000.1190107000,1,    607500.00
 3026.8152498000,1,    607400.00
 3134.5532848000,1,    607500.00
 3137.1201652000,1,    607500.00
 3205.8784315000,1,    607500.00
10632.8770290000,2,     85500.00
10521.0418250000,2,     66940.00
10475.2669650000,2,     64110.00
10922.6645240000,2,     99330.00
10498.7724010000,2,     64450.00
 5849.5190275000,2,     -3710.00
 5735.8915524000,2,     -8860.00
 5746.5591979000,2,     -8610.00
 5896.4174474000,2,     -4830.00
 5732.1606861000,2,     -4980.00
 2814.8251419000,3,     26200.00
 2740.3504460000,3,     26200.00
 2797.8879344000,3,     26200.00
 2766.5112178000,3,     26200.00
 2753.9326007000,3,     26200.00
 8393.5496156000,1,    -26690.00
 8733.0833513000,1,    -27690.00
 8545.9219843000,1,    -26690.00
 8317.6427298000,1,    -26690.00
 8669.1360446000,1,    -27690.00
  694.0941045300,1,  11851500.00
  727.6007514200,1,  14660600.00
  756.7109689000,1,  11852000.00
  729.8292171300,1,  11850600.00
  698.7814838100,1,  11851600.00
  528.8713779000,1,  26541000.00
  507.3137164500,1,  27919000.00
  522.3557327700,1,  26831000.00
  516.0352947900,1,  27331000.00
  526.9598078900,1,  26735000.00
23795.9154150000,1,    415700.00
24053.7961350000,1,    421500.00
23099.9161550000,1,    430500.00
23906.6129230000,1,    420500.00
23160.0115880000,1,    429500.00
  467.4725793100,4,  44115000.00
  457.9968186700,4,  45954600.00
  460.7164189300,4,  41299500.00
  465.7219825900,4,  41010000.00
  475.0464300700,4,  44754600.00
 2377.5541544000,1,    926000.00
 2361.3099861000,1,    901000.00
 2461.1185193000,1,    901000.00
 2430.9495522000,1,    902000.00
 2540.2439176000,1,    927000.00
19415.9246690000,1,    265300.00
18116.8827930000,1,    318000.00
15087.6663170000,1,    686800.00
13731.0800990000,1,    600800.00
15323.5106580000,1,    974100.00
 1430.8207533000,1,     49700.00
 1457.0418692000,1,    157700.00
 1438.0122289000,1,     35700.00
 1458.0882397000,1,    157700.00
 1432.5435147000,1,     30700.00
 6753.3137872000,1,    349640.00
 6772.5143086000,1,    372840.00
 6797.6399968000,1,    335970.00
 6704.8784594000,1,    356110.00
 6831.2515904000,1,    354070.00
 7085.3397578000,1,   2321920.00
 8339.4669440000,1,   2834000.00
 7748.6320262000,1,    684320.00
 3211.3654100000,1,   6175000.00
 7866.8455968000,1,   1582000.00
 3310.2179784000,4,     13410.00
 3127.9584168000,4,     11500.00
 3134.7152315000,4,     11400.00
 3190.1999310000,4,     10800.00
 3096.7050669000,4,     11500.00
   61.5447749740,1, 103334200.00
   62.2330539570,1,  76735000.00
   62.5334183770,1,  93230000.00
   63.8608827790,1,  96370100.00
   62.1606417750,1,  86567300.00
 1486.8863593000,3,    291100.00
 1413.2385552000,3,    283100.00
 1425.8501730000,3,    286000.00
 1484.5056226000,3,    291100.00
 1365.4769159000,3,    284000.00
 2858.3485689000,2,     59205.00
 2841.0528866000,2,     54660.00
 2892.3116342000,2,     54590.00
 2835.1936702000,2,     70130.00
 2884.5205357000,2,     55305.00
 8922.5814786000,3,     13470.00
 8898.7261201000,3,       370.00
 8921.6497347000,3,     10070.00
 8857.4909985000,3,     36470.00
 8951.3915914000,3,      4470.00
  425.1915055300,1,  13714400.00
  437.2794979600,1,  11694400.00
  466.1093176800,1,  14604500.00
  438.9488403000,1,  14943500.00
  425.0517873400,1,  13528500.00
 7226.7486744000,1,    300510.00
 7251.4649731000,1,    306810.00
 7811.6335934000,1,    303620.00
 7447.1549676000,1,    301820.00
 7929.4571875000,1,    300110.00
   59.2275119400,1, 426458000.00
   58.2109618410,1, 384533300.00
   59.9136828710,1, 399910000.00
   59.8262035700,1, 420732000.00
   58.5810993510,1, 397581000.00
 1270.8328498000,4,    541000.00
 1267.2730935000,4,    501000.00
 1366.6138382000,4,    528000.00
 1290.4292917000,4,    512000.00
 1384.0659133000,4,    528000.00
12057.6476490000,1,    389500.00
12102.2002310000,1,    383300.00
13040.9259160000,1,    360250.00
12436.7126520000,1,    348040.00
13238.5780610000,1,    372120.00
13613.1201210000,1,    -31940.00
13196.9425080000,1,    -30990.00
13460.3975210000,1,    -31870.00
13324.5101600000,1,    -30999.00
13284.2286470000,1,    -31990.00
16065.5892120000,1,     16000.00
16015.3830020000,1,     16000.00
16085.9226900000,1,     16000.00
15958.0676840000,1,     16000.00
16067.8973830000,1,     16000.00
 2169.2515082000,2,    184530.00
 2026.3396771000,2,    194370.00
 2110.7096888000,2,    197200.00
 2027.1203023000,2,    167961.00
 2062.8037849000,2,    197370.00
 8348.5568581000,1,      9210.00
 8459.0198802000,1,     11910.00
 8461.6359175000,1,      7110.00
 8480.6850510000,1,      8710.00
 8379.6324559000,1,      9010.00
 9797.4435456000,1,   1304030.00
11539.8772420000,1,   1306800.00
 8263.1948671000,1,   1305290.00
 9905.7820434000,1,   1304200.00
 8912.1755990000,1,   1303790.00
 1215.2296482000,1,    306700.00
 1092.2581784000,1,    306700.00
 1146.9139928000,1,    306700.00
 1181.6023726000,1,    306700.00
 1096.7068822000,1,    306700.00
 1980.4416934000,3,    449450.00
 1987.3237968000,3,    451450.00
 2137.3092385000,3,    452450.00
 2041.4601605000,3,    449450.00
 2169.2826107000,3,    451550.00
11163.6301220000,1,      -260.00
11413.5664670000,1,      -270.00
11286.6103420000,1,      -260.00
11462.2779800000,1,      -270.00
11379.4933050000,1,      -270.00
 3674.4105860000,1,   2891080.00
 2059.9031240000,1,   2806080.00
 1872.2316106000,1,   2676080.00
 1936.3717149000,1,   2676080.00
 1906.4507906000,1,   2751080.00
  823.5443141100,1,    581500.00
  823.4149031000,1,    580400.00
  891.9493652400,1,    580500.00
  843.1553402900,1,    581400.00
  904.1511252400,1,    581500.00
15532.6373160000,1,    320501.00
14810.4930600000,1,    307501.00
15048.8119030000,1,    345001.00
14892.7482540000,1,    315001.00
14744.5062500000,1,    465001.00
 7368.6743251000,2,    -70570.00
 7615.4557953000,2,    -70570.00
 7384.3020525000,2,    -70570.00
 7601.2477294000,2,    -70570.00
 7436.5786896000,2,    -70570.00
 5490.4884746000,2,      4510.00
 5514.0682741000,2,       150.00
 5435.6815098000,2,       630.00
 5518.8981836000,2,      4520.00
 5448.2513566000,2,      2000.00
  112.0886566300,4,  51386000.00
  112.6171602700,4,  62805900.00
  113.4776492300,4,  67537960.00
  116.2028574300,4,  55421390.00
  113.5635880200,4,  61878300.00
11033.7822440000,3,    109930.00
10493.4079620000,3,    109930.00
10485.4106080000,3,    110030.00
10793.6827320000,3,    110020.00
10378.6367070000,3,    109920.00
 2647.1892314000,1,   7088000.00
 2899.0132829000,1,   7088000.00
 3147.0871954000,1,   7090000.00
 2814.7103531000,1,   7089000.00
 2726.2677046000,1,   7089000.00
